Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-09-19,2024-09-25 01:47 CEST,BIS,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/D.N.B.US?view=chart,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/D.N.B.US?view=chart&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-20,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-21,F:Free,,A:Normal value,96.21
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-22,F:Free,,A:Normal value,96.15
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-23,F:Free,,A:Normal value,96.18
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-24,F:Free,,A:Normal value,96.01
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-25,F:Free,,A:Normal value,96.15
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-26,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-27,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-28,F:Free,,A:Normal value,95.75
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-29,F:Free,,A:Normal value,95.93
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-04-30,F:Free,,A:Normal value,95.16
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-01,F:Free,,A:Normal value,95.16
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-02,F:Free,,A:Normal value,94.51
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-03,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-04,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-05,F:Free,,A:Normal value,94.54
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-06,F:Free,,A:Normal value,94.09
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-07,F:Free,,A:Normal value,93.64
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-08,F:Free,,A:Normal value,93.57
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-09,F:Free,,A:Normal value,93.52
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-10,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-11,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-12,F:Free,,A:Normal value,93.03
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-13,F:Free,,A:Normal value,93.33
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-14,F:Free,,A:Normal value,93.24
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-15,F:Free,,A:Normal value,93.32
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-16,F:Free,,A:Normal value,93.31
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-17,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-18,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-19,F:Free,,A:Normal value,92.8
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-20,F:Free,,A:Normal value,92.87
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-21,F:Free,,A:Normal value,92.6
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-22,F:Free,,A:Normal value,92.57
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-23,F:Free,,A:Normal value,92.74
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-24,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-25,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-26,F:Free,,A:Normal value,92.69
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-27,F:Free,,A:Normal value,92.49
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-28,F:Free,,A:Normal value,93.28
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-29,F:Free,,A:Normal value,93.27
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-30,F:Free,,A:Normal value,92.83
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-05-31,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-01,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-02,F:Free,,A:Normal value,93.21
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-03,F:Free,,A:Normal value,92.9
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-04,F:Free,,A:Normal value,92.81
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-05,F:Free,,A:Normal value,92.9
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-06,F:Free,,A:Normal value,92.68
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-07,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-08,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-09,F:Free,,A:Normal value,93.24
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-10,F:Free,,A:Normal value,93.12
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-11,F:Free,,A:Normal value,92.94
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-12,F:Free,,A:Normal value,92.8
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-13,F:Free,,A:Normal value,92.75
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-14,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-15,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-16,F:Free,,A:Normal value,92.27
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-17,F:Free,,A:Normal value,92.44
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-18,F:Free,,A:Normal value,92.74
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-19,F:Free,,A:Normal value,93.1
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-20,F:Free,,A:Normal value,92.78
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-21,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-22,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-23,F:Free,,A:Normal value,93.28
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-24,F:Free,,A:Normal value,93.02
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-25,F:Free,,A:Normal value,92.97
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-26,F:Free,,A:Normal value,93.38
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-27,F:Free,,A:Normal value,93.53
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-28,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-29,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-06-30,F:Free,,A:Normal value,93.53
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-01,F:Free,,A:Normal value,93.12
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-02,F:Free,,A:Normal value,93.05
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-03,F:Free,,A:Normal value,93.13
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-04,F:Free,,A:Normal value,92.83
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-05,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-06,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-07,F:Free,,A:Normal value,93.24
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-08,F:Free,,A:Normal value,93.63
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-09,F:Free,,A:Normal value,93.57
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-10,F:Free,,A:Normal value,93.83
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-11,F:Free,,A:Normal value,93.69
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-12,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-13,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-14,F:Free,,A:Normal value,93.73
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-15,F:Free,,A:Normal value,93.68
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-16,F:Free,,A:Normal value,94.49
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-17,F:Free,,A:Normal value,94.19
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-18,F:Free,,A:Normal value,94.48
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-19,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-20,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-21,F:Free,,A:Normal value,94.3
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-22,F:Free,,A:Normal value,94.27
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-23,F:Free,,A:Normal value,94.26
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-24,F:Free,,A:Normal value,94.02
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-25,F:Free,,A:Normal value,93.91
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-26,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-27,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-28,F:Free,,A:Normal value,93.73
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-29,F:Free,,A:Normal value,93.83
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-30,F:Free,,A:Normal value,94.15
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-07-31,F:Free,,A:Normal value,94.48
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-01,F:Free,,A:Normal value,95.06
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-02,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-03,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-04,F:Free,,A:Normal value,94.65
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-05,F:Free,,A:Normal value,94.86
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-06,F:Free,,A:Normal value,94.64
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-07,F:Free,,A:Normal value,94.67
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-08,F:Free,,A:Normal value,94.45
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-09,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-10,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-11,F:Free,,A:Normal value,94.44
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-12,F:Free,,A:Normal value,94.41
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-13,F:Free,,A:Normal value,94.58
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-14,F:Free,,A:Normal value,94.53
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-15,F:Free,,A:Normal value,94.64
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-16,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-17,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-18,F:Free,,A:Normal value,94.75
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-19,F:Free,,A:Normal value,95.24
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-20,F:Free,,A:Normal value,94.96
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-21,F:Free,,A:Normal value,95.23
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-22,F:Free,,A:Normal value,95.61
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-23,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-24,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-25,F:Free,,A:Normal value,95.44
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-26,F:Free,,A:Normal value,95.71
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-27,F:Free,,A:Normal value,95.58
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-28,F:Free,,A:Normal value,95.72
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-29,F:Free,,A:Normal value,95.43
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-30,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-08-31,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-01,F:Free,,A:Normal value,95.14
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-02,F:Free,,A:Normal value,95.57
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-03,F:Free,,A:Normal value,95.62
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-04,F:Free,,A:Normal value,95.35
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-05,F:Free,,A:Normal value,94.93
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-06,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-07,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-08,F:Free,,A:Normal value,94.64
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-09,F:Free,,A:Normal value,94.63
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-10,F:Free,,A:Normal value,94.47
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-11,F:Free,,A:Normal value,94.33
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-12,F:Free,,A:Normal value,94.55
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-13,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-14,F:Free,,H:Missing value; holiday or weekend,
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-15,F:Free,,A:Normal value,94.28
"BIS,WS_EER,1.0",D.N.B.US,D:Daily,N:Nominal,B:Broad (64 economies),US:United States,"Index, 2020 = 100",,2003-09-16,F:Free,,A:Normal value,94.24
